,DefaultProperty,Descriptor,Designation,DisciplineDescriptor,DisciplineId,FunctionName,HasChild,Location,ManagedType,Name,SubDisciplineDescriptor,SubDisciplineId,SubTypeDescriptor,SubTypeId,SystemId,TypeDescriptor,TypeId,ViewId,_links,Building,Area,Type,PointGroup,Equip,SubEquip1,SubEquip2,PointType
Project:GmsDevice_1_2098183_94,Present_Value,"Differential pressure6(Basement ,Music,Admin Block)",Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS07.B3'Flr7'C'CGen10'DP'DP6,Building Automation,50,@[]Value,SensorAirDeltaPressure,"Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-02_C1.Differential pressure6(Basement ,Music,Admin Block)",80,B3'Flr7'C'CGen10'DP'DP6,Air Handling,51,Differential Pressure,6703,1,Sensor,6700,9,[],B3,Flr7,C,CGen10,DP,,,DP6
Project:GmsDevice_1_2098183_95,Present_Value,Differential pressure8(Middle School Roof),Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS07.B3'Flr7'C'CGen10'DP'DP8,Building Automation,50,@[]Value,SensorAirDeltaPressure,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-02_C1.Differential pressure8(Middle School Roof),80,B3'Flr7'C'CGen10'DP'DP8,Air Handling,51,Differential Pressure,6703,1,Sensor,6700,9,[],B3,Flr7,C,CGen10,DP,,,DP8
Project:GmsDevice_1_2098183_96,Present_Value,Condenser Water Flow  temperature,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS07.B3'Flr7'C'CGen10'H'CdsTFl,Building Automation,50,@[]CmdVal,Cds,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-02_C1.Condenser Water Flow  temperature,80,B3'Flr7'C'CGen10'H'CdsTFl,Chilled Water,53,Unassigned,0,1,Condenser,1300,9,[],B3,Flr7,C,CGen10,H,,,CdsTFl
Project:GmsDevice_1_2098183_97,Present_Value,Condenser Water Return Temperature,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS07.B3'Flr7'C'CGen10'H'CdsTRt,Building Automation,50,@[]CmdVal,Cds,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-02_C1.Condenser Water Return Temperature,80,B3'Flr7'C'CGen10'H'CdsTRt,Chilled Water,53,Unassigned,0,1,Condenser,1300,9,[],B3,Flr7,C,CGen10,H,,,CdsTRt
Project:GmsDevice_1_2098183_98,Present_Value,Chilled Water Supply Flow,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS07.B3'Flr7'C'CGen10'H'Fl1,Building Automation,50,@[]Value,SensorFlow,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-02_C1.Chilled Water Supply Flow,80,B3'Flr7'C'CGen10'H'Fl1,Unassigned,0,Flow,6705,1,Sensor,6700,9,[],B3,Flr7,C,CGen10,H,,,Fl1
Project:GmsDevice_1_2098183_99,Present_Value,Condenser Water Supply Flow,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS07.B3'Flr7'C'CGen10'H'Fl2,Building Automation,50,@[]Value,SensorFlow,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-02_C1.Condenser Water Supply Flow,80,B3'Flr7'C'CGen10'H'Fl2,Unassigned,0,Flow,6705,1,Sensor,6700,9,[],B3,Flr7,C,CGen10,H,,,Fl2
Project:GmsDevice_1_2098184_12582913,Present_Value,Operating mode switch,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr1'Fan'OpModSwi,Building Automation,50,@[]Value,SwitchBinary,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Operating mode switch,80,B3'Flr7'C'ReC20'CTwr1'Fan'OpModSwi,Unassigned,0,Binary,7301,1,Switch,7300,9,[],B3,Flr7,C,ReC20,CTwr1,Fan,,OpModSwi
Project:GmsDevice_1_2098184_12582914,Present_Value,Status1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr1'Fan'Sta1,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Status1,80,B3'Flr7'C'ReC20'CTwr1'Fan'Sta1,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr1,Fan,,Sta1
Project:GmsDevice_1_2098184_12582915,Present_Value,Status2,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr1'Fan'Sta2,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Status2,80,B3'Flr7'C'ReC20'CTwr1'Fan'Sta2,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr1,Fan,,Sta2
Project:GmsDevice_1_2098184_12582916,Present_Value,Thermoelectrical overload1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr1'Fan'ThOvrld1,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload1,80,B3'Flr7'C'ReC20'CTwr1'Fan'ThOvrld1,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr1,Fan,,ThOvrld1
Project:GmsDevice_1_2098184_12582917,Present_Value,Thermoelectrical overload1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr1'Fan'ThOvrld2,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload1,80,B3'Flr7'C'ReC20'CTwr1'Fan'ThOvrld2,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr1,Fan,,ThOvrld2
Project:GmsDevice_1_2098184_12582918,Present_Value,Operating mode switch,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr2'Fan'OpModSwi,Building Automation,50,@[]Value,SwitchBinary,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Operating mode switch,80,B3'Flr7'C'ReC20'CTwr2'Fan'OpModSwi,Unassigned,0,Binary,7301,1,Switch,7300,9,[],B3,Flr7,C,ReC20,CTwr2,Fan,,OpModSwi
Project:GmsDevice_1_2098184_12582919,Present_Value,Status1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr2'Fan'Sta1,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Status1,80,B3'Flr7'C'ReC20'CTwr2'Fan'Sta1,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr2,Fan,,Sta1
Project:GmsDevice_1_2098184_12582920,Present_Value,Status2,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr2'Fan'Sta2,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Status2,80,B3'Flr7'C'ReC20'CTwr2'Fan'Sta2,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr2,Fan,,Sta2
Project:GmsDevice_1_2098184_12582921,Present_Value,Thermoelectrical overload1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr2'Fan'ThOvrld1,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload1,80,B3'Flr7'C'ReC20'CTwr2'Fan'ThOvrld1,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr2,Fan,,ThOvrld1
Project:GmsDevice_1_2098184_12582922,Present_Value,Thermoelectrical overload2,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr2'Fan'ThOvrld2,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload2,80,B3'Flr7'C'ReC20'CTwr2'Fan'ThOvrld2,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr2,Fan,,ThOvrld2
Project:GmsDevice_1_2098184_12582923,Present_Value,Operating mode switch,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'OpModSwi,Building Automation,50,@[]Value,SwitchBinary,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Operating mode switch,80,B3'Flr7'C'ReC20'CTwr3'Fan'OpModSwi,Unassigned,0,Binary,7301,1,Switch,7300,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,OpModSwi
Project:GmsDevice_1_2098184_12582924,Present_Value,Status1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'Sta1,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Status1,80,B3'Flr7'C'ReC20'CTwr3'Fan'Sta1,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,Sta1
Project:GmsDevice_1_2098184_12582925,Present_Value,Status2,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'Sta2,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Status2,80,B3'Flr7'C'ReC20'CTwr3'Fan'Sta2,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,Sta2
Project:GmsDevice_1_2098184_12582928,Present_Value,Thermoelectrical overload1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'ThOvrld1,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload1,80,B3'Flr7'C'ReC20'CTwr3'Fan'ThOvrld1,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,ThOvrld1
Project:GmsDevice_1_2098184_12582929,Present_Value,Thermoelectrical overload2,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'ThOvrld2,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload2,80,B3'Flr7'C'ReC20'CTwr3'Fan'ThOvrld2,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,ThOvrld2
Project:GmsDevice_1_2098184_12582930,Present_Value,Thermoelectrical overload3,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'ThOvrld3,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload3,80,B3'Flr7'C'ReC20'CTwr3'Fan'ThOvrld3,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,ThOvrld3
Project:GmsDevice_1_2098184_12582931,Present_Value,Thermoelectrical overload4,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'ThOvrld4,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload4,80,B3'Flr7'C'ReC20'CTwr3'Fan'ThOvrld4,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,ThOvrld4
Project:GmsDevice_1_2098184_12582932,Present_Value,Operating mode switch,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'OpModSwi,Building Automation,50,@[]Value,SwitchBinary,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Operating mode switch,80,B3'Flr7'C'ReC20'CTwr4'Fan'OpModSwi,Unassigned,0,Binary,7301,1,Switch,7300,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,OpModSwi
Project:GmsDevice_1_2098184_12582933,Present_Value,Status1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'Sta1,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Status1,80,B3'Flr7'C'ReC20'CTwr4'Fan'Sta1,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,Sta1
Project:GmsDevice_1_2098184_12582934,Present_Value,Status2,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'Sta2,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Status2,80,B3'Flr7'C'ReC20'CTwr4'Fan'Sta2,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,Sta2
Project:GmsDevice_1_2098184_12582937,Present_Value,Thermoelectrical overload1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'ThOvrld1,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload1,80,B3'Flr7'C'ReC20'CTwr4'Fan'ThOvrld1,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,ThOvrld1
Project:GmsDevice_1_2098184_12582938,Present_Value,Thermoelectrical overload2,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'ThOvrld2,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload2,80,B3'Flr7'C'ReC20'CTwr4'Fan'ThOvrld2,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,ThOvrld2
Project:GmsDevice_1_2098184_12582939,Present_Value,Thermoelectrical overload3,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'ThOvrld3,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload3,80,B3'Flr7'C'ReC20'CTwr4'Fan'ThOvrld3,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,ThOvrld3
Project:GmsDevice_1_2098184_12582940,Present_Value,Thermoelectrical overload4,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'ThOvrld4,Building Automation,50,@[]Value,MonitorElectrical,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Thermoelectrical overload4,80,B3'Flr7'C'ReC20'CTwr4'Fan'ThOvrld4,Unassigned,0,Electrical,2205,1,Detector,2200,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,ThOvrld4
Project:GmsDevice_1_2098184_12582942,Present_Value,CT Valve1 Closed Status,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'ClsdSt1,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.CT Valve1 Closed Status,80,B3'Flr7'C'ReC20'ClsdSt1,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,,,,ClsdSt1
Project:GmsDevice_1_2098184_12582943,Present_Value,CT Valve2 Closed Status,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'ClsdSt2,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.CT Valve2 Closed Status,80,B3'Flr7'C'ReC20'ClsdSt2,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,,,,ClsdSt2
Project:GmsDevice_1_2098184_12582946,Present_Value,Cooling tower Energy Saving  Mode(Chiller2),Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr11,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Cooling tower Energy Saving  Mode(Chiller2),80,B3'Flr7'C'ReC20'CTwr11,Chilled Water,53,Unassigned,0,1,Cooling Tower,2000,9,[],B3,Flr7,C,ReC20,,,,CTwr11
Project:GmsDevice_1_2098184_12582947,Present_Value,Water level high,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'TnkW'WLvlHi,Building Automation,50,@[]Value,MonitorLevel,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Water level high,80,B3'Flr7'C'ReC20'TnkW'WLvlHi,Unassigned,0,Level,2213,1,Detector,2200,9,[],B3,Flr7,C,ReC20,TnkW,,,WLvlHi
Project:GmsDevice_1_2098184_12582948,Present_Value,Water level low,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'TnkW'WLvlLo,Building Automation,50,@[]Value,MonitorLevel,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Water level low,80,B3'Flr7'C'ReC20'TnkW'WLvlLo,Unassigned,0,Level,2213,1,Detector,2200,9,[],B3,Flr7,C,ReC20,TnkW,,,WLvlLo
Project:GmsDevice_1_2098184_14,Present_Value,Condenser water Supply  temperature,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'TCds,Building Automation,50,@[]Value,SensorTemperature,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Condenser water Supply  temperature,80,B3'Flr7'C'ReC20'TCds,Chilled Water,53,Temperature,6713,1,Sensor,6700,9,[],B3,Flr7,C,ReC20,,,,TCds
Project:GmsDevice_1_2098184_16777217,Present_Value,Command,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr1'Fan'Cmd,Building Automation,50,@[]Value,CommandDigital,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Command,80,B3'Flr7'C'ReC20'CTwr1'Fan'Cmd,Unassigned,0,Binary,1102,1,Command,1100,9,[],B3,Flr7,C,ReC20,CTwr1,Fan,,Cmd
Project:GmsDevice_1_2098184_16777218,Present_Value,Command,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr2'Fan'Cmd,Building Automation,50,@[]Value,CommandDigital,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Command,80,B3'Flr7'C'ReC20'CTwr2'Fan'Cmd,Unassigned,0,Binary,1102,1,Command,1100,9,[],B3,Flr7,C,ReC20,CTwr2,Fan,,Cmd
Project:GmsDevice_1_2098184_16777219,Present_Value,Command,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'Cmd,Building Automation,50,@[]Value,CommandDigital,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Command,80,B3'Flr7'C'ReC20'CTwr3'Fan'Cmd,Unassigned,0,Binary,1102,1,Command,1100,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,Cmd
Project:GmsDevice_1_2098184_16777220,Present_Value,Command,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'Cmd,Building Automation,50,@[]Value,CommandDigital,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Command,80,B3'Flr7'C'ReC20'CTwr4'Fan'Cmd,Unassigned,0,Binary,1102,1,Command,1100,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,Cmd
Project:GmsDevice_1_2098184_16777222,Present_Value,Valve Command1,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'VlvCmd1,Building Automation,50,@[]Value,ValveBinary,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Valve Command1,80,B3'Flr7'C'ReC20'VlvCmd1,Unassigned,0,Isolation,7906,1,Valve,7900,9,[],B3,Flr7,C,ReC20,,,,VlvCmd1
Project:GmsDevice_1_2098184_16777223,Present_Value,Valve Command2,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'VlvCmd2,Building Automation,50,@[]Value,ValveBinary,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Valve Command2,80,B3'Flr7'C'ReC20'VlvCmd2,Unassigned,0,Isolation,7906,1,Valve,7900,9,[],B3,Flr7,C,ReC20,,,,VlvCmd2
Project:GmsDevice_1_2098184_20971531,Present_Value,CT Valve1 Opened Status,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'OpndSt1,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.CT Valve1 Opened Status,80,B3'Flr7'C'ReC20'OpndSt1,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,,,,OpndSt1
Project:GmsDevice_1_2098184_20971532,Present_Value,CT Valve2 Opened Status,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'OpndSt2,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.CT Valve2 Opened Status,80,B3'Flr7'C'ReC20'OpndSt2,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,,,,OpndSt2
Project:GmsDevice_1_2098184_4194305,Present_Value,VSD command,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr1'Fan'VsdCmd,Building Automation,50,@[]Value,CommandDigital,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.VSD command,80,B3'Flr7'C'ReC20'CTwr1'Fan'VsdCmd,Unassigned,0,Binary,1102,1,Command,1100,9,[],B3,Flr7,C,ReC20,CTwr1,Fan,,VsdCmd
Project:GmsDevice_1_2098184_4194306,Present_Value,VSD command,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr2'Fan'VsdCmd,Building Automation,50,@[]Value,CommandDigital,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.VSD command,80,B3'Flr7'C'ReC20'CTwr2'Fan'VsdCmd,Unassigned,0,Binary,1102,1,Command,1100,9,[],B3,Flr7,C,ReC20,CTwr2,Fan,,VsdCmd
Project:GmsDevice_1_2098184_4194307,Present_Value,VSD command,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'VsdCmd,Building Automation,50,@[]Value,CommandDigital,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.VSD command,80,B3'Flr7'C'ReC20'CTwr3'Fan'VsdCmd,Unassigned,0,Binary,1102,1,Command,1100,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,VsdCmd
Project:GmsDevice_1_2098184_4194308,Present_Value,VSD command,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'VsdCmd,Building Automation,50,@[]Value,CommandDigital,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.VSD command,80,B3'Flr7'C'ReC20'CTwr4'Fan'VsdCmd,Unassigned,0,Binary,1102,1,Command,1100,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,VsdCmd
Project:GmsDevice_1_2098184_74,Present_Value,VSD Feedback,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr2'Fan'Fb,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.VSD Feedback,80,B3'Flr7'C'ReC20'CTwr2'Fan'Fb,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr2,Fan,,Fb
Project:GmsDevice_1_2098184_75,Present_Value,VSD Feedback,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr3'Fan'Fb,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.VSD Feedback,80,B3'Flr7'C'ReC20'CTwr3'Fan'Fb,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr3,Fan,,Fb
Project:GmsDevice_1_2098184_76,Present_Value,VSD Feedback,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'CTwr4'Fan'Fb,Building Automation,50,,,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.VSD Feedback,80,B3'Flr7'C'ReC20'CTwr4'Fan'Fb,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,CTwr4,Fan,,Fb
Project:GmsDevice_1_2098184_8388636,Present_Value,Chiller 1 Efficiency,Project.ManagementView:ManagementView.FieldNetworks.BACnet.Hardware.Site01'AS08.B3'Flr7'C'ReC20'Efcy'Efcy11,Building Automation,50,@[]Value,Measure,Project.Management View:Project.Field Networks.BACnet.Hardware.DDC-MID-RF-03_C1.Chiller 1 Efficiency,80,B3'Flr7'C'ReC20'Efcy'Efcy11,Unassigned,0,Unassigned,0,1,Value,7800,9,[],B3,Flr7,C,ReC20,Efcy,,,Efcy11
